Id	Print_Name	Inverted_Name
nsh	Ngoshie	Ngoshie
nsi	Nigerian Sign Language	Nigerian Sign Language
nsk	Naskapi	Naskapi
nsl	Norwegian Sign Language	Norwegian Sign Language
nsm	Sumi Naga	Naga, Sumi
nsn	Nehan	Nehan
nso	Northern Sotho	Sotho, Northern
nso	Pedi	Pedi
nso	Sepedi	Sepedi
nsp	Nepalese Sign Language	Nepalese Sign Language
nsq	Northern Sierra Miwok	Miwok, Northern Sierra
nsr	Maritime Sign Language	Maritime Sign Language
nss	Nali	Nali
nst	Tase Naga	Naga, Tase
nsu	Sierra Negra Nahuatl	Nahuatl, Sierra Negra
nsv	Southwestern Nisu	Nisu, Southwestern
nsw	Navut	Navut
nsx	Nsongo	Nsongo
nsy	Nasal	Nasal
nsz	Nisenan	Nisenan
nte	Nathembo	Nathembo
ntg	Ngantangarra	Ngantangarra
nti	Natioro	Natioro
ntj	Ngaanyatjarra	Ngaanyatjarra
ntk	Ikoma-Nata-Isenye	Ikoma-Nata-Isenye
ntm	Nateni	Nateni
nto	Ntomba	Ntomba
ntp	Northern Tepehuan	Tepehuan, Northern
ntr	Delo	Delo
nts	Natagaimas	Natagaimas
ntu	Natügu	Natügu
ntw	Nottoway	Nottoway
ntx	Tangkhul Naga (Myanmar)	Naga, Tangkhul (Myanmar)
nty	Mantsi	Mantsi
ntz	Natanzi	Natanzi
nua	Yuanga	Yuanga
nuc	Nukuini	Nukuini
nud	Ngala	Ngala
nue	Ngundu	Ngundu
nuf	Nusu	Nusu
nug	Nungali	Nungali
nuh	Ndunda	Ndunda
nui	Ngumbi	Ngumbi
nuj	Nyole	Nyole
nuk	Nuuchahnulth	Nuuchahnulth
nuk	Nuu-chah-nulth	Nuu-chah-nulth
nul	Nusa Laut	Nusa Laut
num	Niuafo'ou	Niuafo'ou
nun	Anong	Anong
nuo	Nguôn	Nguôn
nup	Nupe-Nupe-Tako	Nupe-Nupe-Tako
nuq	Nukumanu	Nukumanu
nur	Nukuria	Nukuria
nus	Nuer	Nuer
nut	Nung (Viet Nam)	Nung (Viet Nam)
nuu	Ngbundu	Ngbundu
nuv	Northern Nuni	Nuni, Northern
nuw	Nguluwan	Nguluwan
nux	Mehek	Mehek
nuy	Nunggubuyu	Nunggubuyu
nuz	Tlamacazapa Nahuatl	Nahuatl, Tlamacazapa
nvh	Nasarian	Nasarian
nvm	Namiae	Namiae
nvo	Nyokon	Nyokon
nwa	Nawathinehena	Nawathinehena
nwb	Nyabwa	Nyabwa
nwc	Classical Nepal Bhasa	Nepal Bhasa, Classical
nwc	Classical Newari	Newari, Classical
nwc	Old Newari	Newari, Old
nwe	Ngwe	Ngwe
nwg	Ngayawung	Ngayawung
nwi	Southwest Tanna	Tanna, Southwest
nwm	Nyamusa-Molo	Nyamusa-Molo
nwo	Nauo	Nauo
nwr	Nawaru	Nawaru
nwx	Middle Newar	Newar, Middle
nwy	Nottoway-Meherrin	Nottoway-Meherrin
nxa	Nauete	Nauete
nxd	Ngando (Democratic Republic of Congo)	Ngando (Democratic Republic of Congo)
nxe	Nage	Nage
nxg	Ngad'a	Ngad'a
nxi	Nindi	Nindi
nxk	Koki Naga	Naga, Koki
nxl	South Nuaulu	Nuaulu, South
nxm	Numidian	Numidian
nxn	Ngawun	Ngawun
nxo	Ndambomo	Ndambomo
nxq	Naxi	Naxi
nxr	Ninggerum	Ninggerum
nxu	Narau	Narau
nxx	Nafri	Nafri
nya	Chewa	Chewa
nya	Chichewa	Chichewa
nya	Nyanja	Nyanja
nyb	Nyangbo	Nyangbo
nyc	Nyanga-li	Nyanga-li
nyd	Nyore	Nyore
nyd	Olunyole	Olunyole
nye	Nyengo	Nyengo
nyf	Giryama	Giryama
nyf	Kigiryama	Kigiryama
nyg	Nyindu	Nyindu
nyh	Nyigina	Nyigina
nyi	Ama (Sudan)	Ama (Sudan)
nyj	Nyanga	Nyanga
nyk	Nyaneka	Nyaneka
nyl	Nyeu	Nyeu
nym	Nyamwezi	Nyamwezi
nyn	Nyankole	Nyankole
nyo	Nyoro	Nyoro
nyp	Nyang'i	Nyang'i
nyq	Nayini	Nayini
nyr	Nyiha (Malawi)	Nyiha (Malawi)
nys	Nyunga	Nyunga
nyt	Nyawaygi	Nyawaygi
nyu	Nyungwe	Nyungwe
nyv	Nyulnyul	Nyulnyul
nyw	Nyaw	Nyaw
nyx	Nganyaywana	Nganyaywana
nyy	Nyakyusa-Ngonde	Nyakyusa-Ngonde
nza	Tigon Mbembe	Mbembe, Tigon
nzb	Njebi	Njebi
nzi	Nzima	Nzima
nzk	Nzakara	Nzakara
nzm	Zeme Naga	Naga, Zeme
nzs	New Zealand Sign Language	New Zealand Sign Language
nzu	Teke-Nzikou	Teke-Nzikou
nzy	Nzakambay	Nzakambay
nzz	Nanga Dama Dogon	Dogon, Nanga Dama
oaa	Orok	Orok
oac	Oroch	Oroch
oar	Ancient Aramaic (up to 700 BCE)	Aramaic, Ancient (up to 700 BCE)
oar	Old Aramaic (up to 700 BCE)	Aramaic, Old (up to 700 BCE)
oav	Old Avar	Avar, Old
obi	Obispeño	Obispeño
obk	Southern Bontok	Bontok, Southern
obl	Oblo	Oblo
obm	Moabite	Moabite
obo	Obo Manobo	Manobo, Obo
obr	Old Burmese	Burmese, Old
obt	Old Breton	Breton, Old
obu	Obulom	Obulom
oca	Ocaina	Ocaina
och	Old Chinese	Chinese, Old
oci	Occitan (post 1500)	Occitan (post 1500)
oco	Old Cornish	Cornish, Old
ocu	Atzingo Matlatzinca	Matlatzinca, Atzingo
oda	Odut	Odut
odk	Od	Od
odt	Old Dutch	Dutch, Old
odu	Odual	Odual
ofo	Ofo	Ofo
ofs	Old Frisian	Frisian, Old
ofu	Efutop	Efutop
ogb	Ogbia	Ogbia
ogc	Ogbah	Ogbah
oge	Old Georgian	Georgian, Old
ogg	Ogbogolo	Ogbogolo
ogo	Khana	Khana
ogu	Ogbronuagum	Ogbronuagum
oht	Old Hittite	Hittite, Old
ohu	Old Hungarian	Hungarian, Old
oia	Oirata	Oirata
oin	Inebu One	One, Inebu
ojb	Northwestern Ojibwa	Ojibwa, Northwestern
ojc	Central Ojibwa	Ojibwa, Central
ojg	Eastern Ojibwa	Ojibwa, Eastern
oji	Ojibwa	Ojibwa
ojp	Old Japanese	Japanese, Old
ojs	Severn Ojibwa	Ojibwa, Severn
ojv	Ontong Java	Ontong Java
ojw	Western Ojibwa	Ojibwa, Western
oka	Okanagan	Okanagan
okb	Okobo	Okobo
okd	Okodia	Okodia
oke	Okpe (Southwestern Edo)	Okpe (Southwestern Edo)
okg	Koko Babangk	Koko Babangk
okh	Koresh-e Rostam	Koresh-e Rostam
oki	Okiek	Okiek
okj	Oko-Juwoi	Oko-Juwoi
okk	Kwamtim One	One, Kwamtim
okl	Old Kentish Sign Language	Kentish Sign Language, Old
okm	Middle Korean (10th-16th cent.)	Korean, Middle (10th-16th cent.)
okn	Oki-No-Erabu	Oki-No-Erabu
oko	Old Korean (3rd-9th cent.)	Korean, Old (3rd-9th cent.)
okr	Kirike	Kirike
oks	Oko-Eni-Osayen	Oko-Eni-Osayen
oku	Oku	Oku
okv	Orokaiva	Orokaiva
okx	Okpe (Northwestern Edo)	Okpe (Northwestern Edo)
ola	Walungge	Walungge
old	Mochi	Mochi
ole	Olekha	Olekha
olk	Olkol	Olkol
olm	Oloma	Oloma
olo	Livvi	Livvi
olr	Olrat	Olrat
olt	Old Lithuanian	Lithuanian, Old
oma	Omaha-Ponca	Omaha-Ponca
omb	East Ambae	Ambae, East
omc	Mochica	Mochica
ome	Omejes	Omejes
omg	Omagua	Omagua
omi	Omi	Omi
omk	Omok	Omok
oml	Ombo	Ombo
omn	Minoan	Minoan
omo	Utarmbung	Utarmbung
omp	Old Manipuri	Manipuri, Old
omr	Old Marathi	Marathi, Old
omt	Omotik	Omotik
omu	Omurano	Omurano
omw	South Tairora	Tairora, South
omx	Old Mon	Mon, Old
ona	Ona	Ona
onb	Lingao	Lingao
one	Oneida	Oneida
ong	Olo	Olo
oni	Onin	Onin
onj	Onjob	Onjob
onk	Kabore One	One, Kabore
onn	Onobasulu	Onobasulu
ono	Onondaga	Onondaga
onp	Sartang	Sartang
onr	Northern One	One, Northern
ons	Ono	Ono
ont	Ontenu	Ontenu
onu	Unua	Unua
onw	Old Nubian	Nubian, Old
onx	Onin Based Pidgin	Onin Based Pidgin
ood	Tohono O'odham	Tohono O'odham
oog	Ong	Ong
oon	Önge	Önge
oor	Oorlams	Oorlams
oos	Old Ossetic	Ossetic, Old
opa	Okpamheri	Okpamheri
opk	Kopkaka	Kopkaka
opm	Oksapmin	Oksapmin
opo	Opao	Opao
opt	Opata	Opata
opy	Ofayé	Ofayé
ora	Oroha	Oroha
orc	Orma	Orma
ore	Orejón	Orejón
org	Oring	Oring
orh	Oroqen	Oroqen
ori	Oriya (macrolanguage)	Oriya (macrolanguage)
orm	Oromo	Oromo
orn	Orang Kanaq	Orang Kanaq
oro	Orokolo	Orokolo
orr	Oruma	Oruma
ors	Orang Seletar	Orang Seletar
ort	Adivasi Oriya	Oriya, Adivasi
oru	Ormuri	Ormuri
orv	Old Russian	Russian, Old
orw	Oro Win	Oro Win
orx	Oro	Oro
ory	Oriya (individual language)	Oriya (individual language)
orz	Ormu	Ormu
osa	Osage	Osage
osc	Oscan	Oscan
osi	Osing	Osing
oso	Ososo	Ososo
osp	Old Spanish	Spanish, Old
oss	Ossetian	Ossetian
oss	Ossetic	Ossetic
ost	Osatu	Osatu
osu	Southern One	One, Southern
osx	Old Saxon	Saxon, Old
ota	Ottoman Turkish (1500-1928)	Turkish, Ottoman (1500-1928)
otb	Old Tibetan	Tibetan, Old
otd	Ot Danum	Ot Danum
ote	Mezquital Otomi	Otomi, Mezquital
oti	Oti	Oti
otk	Old Turkish	Turkish, Old
otl	Tilapa Otomi	Otomi, Tilapa
otm	Eastern Highland Otomi	Otomi, Eastern Highland
otn	Tenango Otomi	Otomi, Tenango
otq	Querétaro Otomi	Otomi, Querétaro
otr	Otoro	Otoro
ots	Estado de México Otomi	Otomi, Estado de México
ott	Temoaya Otomi	Otomi, Temoaya
otu	Otuke	Otuke
otw	Ottawa	Ottawa
otx	Texcatepec Otomi	Otomi, Texcatepec
oty	Old Tamil	Tamil, Old
otz	Ixtenco Otomi	Otomi, Ixtenco
oua	Tagargrent	Tagargrent
oub	Glio-Oubi	Glio-Oubi
oue	Oune	Oune
oui	Old Uighur	Uighur, Old
oum	Ouma	Ouma
owi	Owiniga	Owiniga
owl	Old Welsh	Welsh, Old
oyb	Oy	Oy
oyd	Oyda	Oyda
oym	Wayampi	Wayampi
oyy	Oya'oya	Oya'oya
ozm	Koonzime	Koonzime
pab	Parecís	Parecís
pac	Pacoh	Pacoh
pad	Paumarí	Paumarí
pae	Pagibete	Pagibete
paf	Paranawát	Paranawát
pag	Pangasinan	Pangasinan
pah	Tenharim	Tenharim
pai	Pe	Pe
pak	Parakanã	Parakanã
pal	Pahlavi	Pahlavi
pam	Kapampangan	Kapampangan
pam	Pampanga	Pampanga
pan	Panjabi	Panjabi
pan	Punjabi	Punjabi
pao	Northern Paiute	Paiute, Northern
pap	Papiamento	Papiamento
paq	Parya	Parya
par	Panamint	Panamint
par	Timbisha	Timbisha
pas	Papasena	Papasena
pat	Papitalai	Papitalai
pau	Palauan	Palauan
pav	Pakaásnovos	Pakaásnovos
paw	Pawnee	Pawnee
pax	Pankararé	Pankararé
pay	Pech	Pech
paz	Pankararú	Pankararú
pbb	Páez	Páez
pbc	Patamona	Patamona
pbe	Mezontla Popoloca	Popoloca, Mezontla
pbf	Coyotepec Popoloca	Popoloca, Coyotepec
pbg	Paraujano	Paraujano
pbh	E'ñapa Woromaipu	E'ñapa Woromaipu
pbi	Parkwa	Parkwa
pbl	Mak (Nigeria)	Mak (Nigeria)
pbn	Kpasam	Kpasam
pbo	Papel	Papel
pbp	Badyara	Badyara
pbr	Pangwa	Pangwa
pbs	Central Pame	Pame, Central
pbt	Southern Pashto	Pashto, Southern
pbu	Northern Pashto	Pashto, Northern
pbv	Pnar	Pnar
pby	Pyu (Papua New Guinea)	Pyu (Papua New Guinea)
pca	Santa Inés Ahuatempan Popoloca	Popoloca, Santa Inés Ahuatempan
pcb	Pear	Pear
pcc	Bouyei	Bouyei
pcd	Picard	Picard
pce	Ruching Palaung	Palaung, Ruching
pcf	Paliyan	Paliyan
pcg	Paniya	Paniya
pch	Pardhan	Pardhan
pci	Duruwa	Duruwa
pcj	Parenga	Parenga
pck	Paite Chin	Chin, Paite
pcl	Pardhi	Pardhi
pcm	Nigerian Pidgin	Pidgin, Nigerian
pcn	Piti	Piti
pcp	Pacahuara	Pacahuara
pcw	Pyapun	Pyapun
pda	Anam	Anam
pdc	Pennsylvania German	German, Pennsylvania
pdi	Pa Di	Pa Di
pdn	Fedan	Fedan
pdn	Podena	Podena
pdo	Padoe	Padoe
pdt	Plautdietsch	Plautdietsch
pdu	Kayan	Kayan
pea	Peranakan Indonesian	Indonesian, Peranakan
peb	Eastern Pomo	Pomo, Eastern
ped	Mala (Papua New Guinea)	Mala (Papua New Guinea)
pee	Taje	Taje
pef	Northeastern Pomo	Pomo, Northeastern
peg	Pengo	Pengo
peh	Bonan	Bonan
pei	Chichimeca-Jonaz	Chichimeca-Jonaz
pej	Northern Pomo	Pomo, Northern
pek	Penchal	Penchal
pel	Pekal	Pekal
pem	Phende	Phende
peo	Old Persian (ca. 600-400 B.C.)	Persian, Old (ca. 600-400 B.C.)
pep	Kunja	Kunja
peq	Southern Pomo	Pomo, Southern
pes	Iranian Persian	Persian, Iranian
pev	Pémono	Pémono
pex	Petats	Petats
pey	Petjo	Petjo
pez	Eastern Penan	Penan, Eastern
pfa	Pááfang	Pááfang
pfe	Peere	Peere
pfl	Pfaelzisch	Pfaelzisch
pga	Sudanese Creole Arabic	Creole Arabic, Sudanese
pgd	Gāndhārī	Gāndhārī
pgg	Pangwali	Pangwali
pgi	Pagi	Pagi
pgk	Rerep	Rerep
pgl	Primitive Irish	Irish, Primitive
pgn	Paelignian	Paelignian
pgs	Pangseng	Pangseng
pgu	Pagu	Pagu
pha	Pa-Hng	Pa-Hng
phd	Phudagi	Phudagi
phg	Phuong	Phuong
phh	Phukha	Phukha
phk	Phake	Phake
phl	Palula	Palula
phl	Phalura	Phalura
phm	Phimbi	Phimbi
phn	Phoenician	Phoenician
pho	Phunoi	Phunoi
phq	Phana'	Phana'
phr	Pahari-Potwari	Pahari-Potwari
pht	Phu Thai	Phu Thai
phu	Phuan	Phuan
phv	Pahlavani	Pahlavani
phw	Phangduwali	Phangduwali
pia	Pima Bajo	Pima Bajo
pib	Yine	Yine
pic	Pinji	Pinji
pid	Piaroa	Piaroa
pie	Piro	Piro
pif	Pingelapese	Pingelapese
pig	Pisabo	Pisabo
pih	Pitcairn-Norfolk	Pitcairn-Norfolk
pii	Pini	Pini
pij	Pijao	Pijao
pil	Yom	Yom
pim	Powhatan	Powhatan
pin	Piame	Piame
pio	Piapoco	Piapoco
pip	Pero	Pero
pir	Piratapuyo	Piratapuyo
pis	Pijin	Pijin
pit	Pitta Pitta	Pitta Pitta
piu	Pintupi-Luritja	Pintupi-Luritja
piv	Pileni	Pileni
piv	Vaeakau-Taumako	Vaeakau-Taumako
piw	Pimbwe	Pimbwe
pix	Piu	Piu
piy	Piya-Kwonci	Piya-Kwonci
piz	Pije	Pije
pjt	Pitjantjatjara	Pitjantjatjara
pka	Ardhamāgadhī Prākrit	Prākrit, Ardhamāgadhī
pkb	Kipfokomo	Kipfokomo
pkb	Pokomo	Pokomo
pkc	Paekche	Paekche
pkg	Pak-Tong	Pak-Tong
pkh	Pankhu	Pankhu
pkn	Pakanha	Pakanha
pko	Pökoot	Pökoot
pkp	Pukapuka	Pukapuka
pkr	Attapady Kurumba	Kurumba, Attapady
pks	Pakistan Sign Language	Pakistan Sign Language
pkt	Maleng	Maleng
pku	Paku	Paku
pla	Miani	Miani
plb	Polonombauk	Polonombauk
plc	Central Palawano	Palawano, Central
pld	Polari	Polari
ple	Palu'e	Palu'e
plg	Pilagá	Pilagá
plh	Paulohi	Paulohi
pli	Pali	Pali
plj	Polci	Polci
plk	Kohistani Shina	Shina, Kohistani
pll	Shwe Palaung	Palaung, Shwe
pln	Palenquero	Palenquero
plo	Oluta Popoluca	Popoluca, Oluta
plp	Palpa	Palpa
plq	Palaic	Palaic
plr	Palaka Senoufo	Senoufo, Palaka
pls	San Marcos Tlacoyalco Popoloca	Popoloca, San Marcos Tlacoyalco
pls	San Marcos Tlalcoyalco Popoloca	Popoloca, San Marcos Tlalcoyalco
plt	Plateau Malagasy	Malagasy, Plateau
plu	Palikúr	Palikúr
plv	Southwest Palawano	Palawano, Southwest
plw	Brooke's Point Palawano	Palawano, Brooke's Point
ply	Bolyu	Bolyu
plz	Paluan	Paluan
pma	Paama	Paama
pmb	Pambia	Pambia
pmc	Palumata	Palumata
pmd	Pallanganmiddang	Pallanganmiddang
pme	Pwaamei	Pwaamei
pmf	Pamona	Pamona
pmh	Māhārāṣṭri Prākrit	Prākrit, Māhārāṣṭri
pmi	Northern Pumi	Pumi, Northern
pmj	Southern Pumi	Pumi, Southern
pmk	Pamlico	Pamlico
pml	Lingua Franca	Lingua Franca
pmm	Pomo	Pomo
pmn	Pam	Pam
pmo	Pom	Pom
pmq	Northern Pame	Pame, Northern
pmr	Paynamar	Paynamar
pms	Piemontese	Piemontese
pmt	Tuamotuan	Tuamotuan
pmw	Plains Miwok	Miwok, Plains
pmx	Poumei Naga	Naga, Poumei
pmy	Papuan Malay	Malay, Papuan
pmz	Southern Pame	Pame, Southern
pna	Punan Bah-Biau	Punan Bah-Biau
pnb	Western Panjabi	Panjabi, Western
pnc	Pannei	Pannei
pne	Western Penan	Penan, Western
png	Pongu	Pongu
pnh	Penrhyn	Penrhyn
pni	Aoheng	Aoheng
pnj	Pinjarup	Pinjarup
pnk	Paunaka	Paunaka
pnl	Paleni	Paleni
pnm	Punan Batu 1	Punan Batu 1
pnn	Pinai-Hagahai	Pinai-Hagahai
pno	Panobo	Panobo
pnp	Pancana	Pancana
pnq	Pana (Burkina Faso)	Pana (Burkina Faso)
pnr	Panim	Panim
pns	Ponosakan	Ponosakan
pnt	Pontic	Pontic
pnu	Jiongnai Bunu	Bunu, Jiongnai
pnv	Pinigura	Pinigura
pnw	Panytyima	Panytyima
pnx	Phong-Kniang	Phong-Kniang
pny	Pinyin	Pinyin
pnz	Pana (Central African Republic)	Pana (Central African Republic)
poc	Poqomam	Poqomam
pod	Ponares	Ponares
poe	San Juan Atzingo Popoloca	Popoloca, San Juan Atzingo
pof	Poke	Poke
pog	Potiguára	Potiguára
poh	Poqomchi'	Poqomchi'
poi	Highland Popoluca	Popoluca, Highland
pok	Pokangá	Pokangá
pol	Polish	Polish
pom	Southeastern Pomo	Pomo, Southeastern
pon	Pohnpeian	Pohnpeian
poo	Central Pomo	Pomo, Central
pop	Pwapwâ	Pwapwâ
poq	Texistepec Popoluca	Popoluca, Texistepec
por	Portuguese	Portuguese
pos	Sayula Popoluca	Popoluca, Sayula
pot	Potawatomi	Potawatomi
pov	Upper Guinea Crioulo	Crioulo, Upper Guinea
pow	San Felipe Otlaltepec Popoloca	Popoloca, San Felipe Otlaltepec
pox	Polabian	Polabian
poy	Pogolo	Pogolo
ppa	Pao	Pao
ppe	Papi	Papi
ppi	Paipai	Paipai
ppk	Uma	Uma
ppl	Nicarao	Nicarao
ppl	Pipil	Pipil
ppm	Papuma	Papuma
ppn	Papapana	Papapana
ppo	Folopa	Folopa
ppp	Pelende	Pelende
ppq	Pei	Pei
pps	San Luís Temalacayuca Popoloca	Popoloca, San Luís Temalacayuca
ppt	Pare	Pare
ppu	Papora	Papora
pqa	Pa'a	Pa'a
pqm	Malecite-Passamaquoddy	Malecite-Passamaquoddy
prb	Lua'	Lua'
prc	Parachi	Parachi
prd	Parsi-Dari	Parsi-Dari
pre	Principense	Principense
prf	Paranan	Paranan
prg	Prussian	Prussian
prh	Porohanon	Porohanon
pri	Paicî	Paicî
prk	Parauk	Parauk
prl	Peruvian Sign Language	Peruvian Sign Language
prm	Kibiri	Kibiri
prn	Prasuni	Prasuni
pro	Old Occitan (to 1500)	Occitan, Old (to 1500)
pro	Old Provençal (to 1500)	Provençal, Old (to 1500)
prp	Parsi	Parsi
prq	Ashéninka Perené	Ashéninka Perené
prr	Puri	Puri
prs	Afghan Persian	Persian, Afghan
prs	Dari	Dari
prt	Phai	Phai
pru	Puragi	Puragi
prw	Parawen	Parawen
prx	Purik	Purik
pry	Pray 3	Pray 3
prz	Providencia Sign Language	Providencia Sign Language
psa	Asue Awyu	Awyu, Asue
psc	Persian Sign Language	Persian Sign Language
psd	Plains Indian Sign Language	Plains Indian Sign Language
pse	Central Malay	Malay, Central
psg	Penang Sign Language	Penang Sign Language
psh	Southwest Pashai	Pashai, Southwest
psh	Southwest Pashayi	Pashayi, Southwest
psi	Southeast Pashai	Pashai, Southeast
psi	Southeast Pashayi	Pashayi, Southeast
psl	Puerto Rican Sign Language	Puerto Rican Sign Language
psm	Pauserna	Pauserna
psn	Panasuan	Panasuan
pso	Polish Sign Language	Polish Sign Language
psp	Philippine Sign Language	Philippine Sign Language
psq	Pasi	Pasi
psr	Portuguese Sign Language	Portuguese Sign Language
pss	Kaulong	Kaulong
pst	Central Pashto	Pashto, Central
psu	Sauraseni Prākrit	Prākrit, Sauraseni
psw	Port Sandwich	Port Sandwich
psy	Piscataway	Piscataway
pta	Pai Tavytera	Pai Tavytera
pth	Pataxó Hã-Ha-Hãe	Pataxó Hã-Ha-Hãe
pti	Pintiini	Pintiini
ptn	Patani	Patani
pto	Zo'é	Zo'é
ptp	Patep	Patep
ptq	Pattapu	Pattapu
ptr	Piamatsina	Piamatsina
ptt	Enrekang	Enrekang
ptu	Bambam	Bambam
ptv	Port Vato	Port Vato
ptw	Pentlatch	Pentlatch
pty	Pathiya	Pathiya
pua	Western Highland Purepecha	Purepecha, Western Highland
pub	Purum	Purum
puc	Punan Merap	Punan Merap
pud	Punan Aput	Punan Aput
pue	Puelche	Puelche
puf	Punan Merah	Punan Merah
pug	Phuie	Phuie
pui	Puinave	Puinave
puj	Punan Tubu	Punan Tubu
puk	Pu Ko	Pu Ko
pum	Puma	Puma
puo	Puoc	Puoc
pup	Pulabu	Pulabu
puq	Puquina	Puquina
pur	Puruborá	Puruborá
pus	Pashto	Pashto
pus	Pushto	Pushto
put	Putoh	Putoh
puu	Punu	Punu
puw	Puluwatese	Puluwatese
pux	Puare	Puare
puy	Purisimeño	Purisimeño
pwa	Pawaia	Pawaia
pwb	Panawa	Panawa
pwg	Gapapaiwa	Gapapaiwa
pwi	Patwin	Patwin
pwm	Molbog	Molbog
pwn	Paiwan	Paiwan
pwo	Pwo Western Karen	Karen, Pwo Western
pwr	Powari	Powari
pww	Pwo Northern Karen	Karen, Pwo Northern
pxm	Quetzaltepec Mixe	Mixe, Quetzaltepec
pye	Pye Krumen	Krumen, Pye
pym	Fyam	Fyam
pyn	Poyanáwa	Poyanáwa
pys	Lengua de Señas del Paraguay	Lengua de Señas del Paraguay
pys	Paraguayan Sign Language	Paraguayan Sign Language
pyu	Puyuma	Puyuma
pyx	Pyu (Myanmar)	Pyu (Myanmar)
pyy	Pyen	Pyen
pzn	Para Naga	Naga, Para
qua	Quapaw	Quapaw
qub	Huallaga Huánuco Quechua	Quechua, Huallaga Huánuco
quc	K'iche'	K'iche'
quc	Quiché	Quiché
qud	Calderón Highland Quichua	Quichua, Calderón Highland
que	Quechua	Quechua
quf	Lambayeque Quechua	Quechua, Lambayeque
qug	Chimborazo Highland Quichua	Quichua, Chimborazo Highland
quh	South Bolivian Quechua	Quechua, South Bolivian
qui	Quileute	Quileute
quk	Chachapoyas Quechua	Quechua, Chachapoyas
qul	North Bolivian Quechua	Quechua, North Bolivian
qum	Sipacapense	Sipacapense
qun	Quinault	Quinault
qup	Southern Pastaza Quechua	Quechua, Southern Pastaza
quq	Quinqui	Quinqui
qur	Yanahuanca Pasco Quechua	Quechua, Yanahuanca Pasco
qus	Santiago del Estero Quichua	Quichua, Santiago del Estero
quv	Sacapulteco	Sacapulteco
quw	Tena Lowland Quichua	Quichua, Tena Lowland
qux	Yauyos Quechua	Quechua, Yauyos
quy	Ayacucho Quechua	Quechua, Ayacucho
quz	Cusco Quechua	Quechua, Cusco
qva	Ambo-Pasco Quechua	Quechua, Ambo-Pasco
qvc	Cajamarca Quechua	Quechua, Cajamarca
qve	Eastern Apurímac Quechua	Quechua, Eastern Apurímac
qvh	Huamalíes-Dos de Mayo Huánuco Quechua	Quechua, Huamalíes-Dos de Mayo Huánuco
qvi	Imbabura Highland Quichua	Quichua, Imbabura Highland
qvj	Loja Highland Quichua	Quichua, Loja Highland
qvl	Cajatambo North Lima Quechua	Quechua, Cajatambo North Lima
qvm	Margos-Yarowilca-Lauricocha Quechua	Quechua, Margos-Yarowilca-Lauricocha
qvn	North Junín Quechua	Quechua, North Junín
qvo	Napo Lowland Quechua	Quechua, Napo Lowland
qvp	Pacaraos Quechua	Quechua, Pacaraos
qvs	San Martín Quechua	Quechua, San Martín
qvw	Huaylla Wanca Quechua	Quechua, Huaylla Wanca
qvy	Queyu	Queyu
qvz	Northern Pastaza Quichua	Quichua, Northern Pastaza
qwa	Corongo Ancash Quechua	Quechua, Corongo Ancash
qwc	Classical Quechua	Quechua, Classical
qwh	Huaylas Ancash Quechua	Quechua, Huaylas Ancash
qwm	Kuman (Russia)	Kuman (Russia)
qws	Sihuas Ancash Quechua	Quechua, Sihuas Ancash
qwt	Kwalhioqua-Tlatskanai	Kwalhioqua-Tlatskanai
qxa	Chiquián Ancash Quechua	Quechua, Chiquián Ancash
qxc	Chincha Quechua	Quechua, Chincha
qxh	Panao Huánuco Quechua	Quechua, Panao Huánuco
qxl	Salasaca Highland Quichua	Quichua, Salasaca Highland
qxn	Northern Conchucos Ancash Quechua	Quechua, Northern Conchucos Ancash
qxo	Southern Conchucos Ancash Quechua	Quechua, Southern Conchucos Ancash
qxp	Puno Quechua	Quechua, Puno
qxq	Qashqa'i	Qashqa'i
qxr	Cañar Highland Quichua	Quichua, Cañar Highland
qxs	Southern Qiang	Qiang, Southern
qxt	Santa Ana de Tusi Pasco Quechua	Quechua, Santa Ana de Tusi Pasco
qxu	Arequipa-La Unión Quechua	Quechua, Arequipa-La Unión
qxw	Jauja Wanca Quechua	Quechua, Jauja Wanca
qya	Quenya	Quenya
qyp	Quiripi	Quiripi
raa	Dungmali	Dungmali
rab	Camling	Camling
rac	Rasawa	Rasawa
rad	Rade	Rade
raf	Western Meohang	Meohang, Western
rag	Logooli	Logooli
rag	Lulogooli	Lulogooli
rah	Rabha	Rabha
rai	Ramoaaina	Ramoaaina
raj	Rajasthani	Rajasthani
rak	Tulu-Bohuai	Tulu-Bohuai
ral	Ralte	Ralte
ram	Canela	Canela
ran	Riantana	Riantana
rao	Rao	Rao
rap	Rapanui	Rapanui
raq	Saam	Saam
rar	Cook Islands Maori	Maori, Cook Islands
rar	Rarotongan	Rarotongan
ras	Tegali	Tegali
rat	Razajerdi	Razajerdi
rau	Raute	Raute
rav	Sampang	Sampang
raw	Rawang	Rawang
rax	Rang	Rang
ray	Rapa	Rapa
raz	Rahambuu	Rahambuu
rbb	Rumai Palaung	Palaung, Rumai
rbk	Northern Bontok	Bontok, Northern
rbl	Miraya Bikol	Bikol, Miraya
rbp	Barababaraba	Barababaraba
rcf	Réunion Creole French	Creole French, Réunion
rdb	Rudbari	Rudbari
rea	Rerau	Rerau
reb	Rembong	Rembong
ree	Rejang Kayan	Kayan, Rejang
reg	Kara (Tanzania)	Kara (Tanzania)
rei	Reli	Reli
rej	Rejang	Rejang
